StartTime,Demand,SettlementPeriod
2023-09-18 07:30:00+00:00,175452,16
2023-09-18 08:00:00+00:00,175639,17
2023-09-18 08:30:00+00:00,173090,18
2023-09-18 09:00:00+00:00,170642,19
2023-09-18 09:30:00+00:00,168618,20
2023-09-18 10:00:00+00:00,168640,21
2023-09-18 10:30:00+00:00,169461,22
2023-09-18 11:00:00+00:00,168707,23
2023-09-18 11:30:00+00:00,165054,24
2023-09-18 12:00:00+00:00,165885,25
2023-09-18 12:30:00+00:00,162305,26
2023-09-18 13:00:00+00:00,156978,27
2023-09-18 13:30:00+00:00,155845,28
2023-09-18 14:00:00+00:00,149077,29
2023-09-18 14:30:00+00:00,149579,30
2023-09-18 15:00:00+00:00,153874,31
2023-09-18 15:30:00+00:00,159138,32
2023-09-18 16:00:00+00:00,165881,33
2023-09-18 16:30:00+00:00,171933,34
2023-09-18 17:00:00+00:00,176175,35
2023-09-18 17:30:00+00:00,179239,36
2023-09-18 18:00:00+00:00,181015,37
2023-09-18 18:30:00+00:00,184579,38
2023-09-18 19:00:00+00:00,181307,39
2023-09-18 19:30:00+00:00,174640,40
2023-09-18 20:00:00+00:00,166614,41
2023-09-18 20:30:00+00:00,160864,42
2023-09-18 21:00:00+00:00,154852,43
2023-09-18 21:30:00+00:00,152600,44
2023-09-18 22:00:00+00:00,147307,45
2023-09-18 22:30:00+00:00,142422,46
2023-09-18 23:00:00+00:00,140160,47
2023-09-18 23:30:00+00:00,140571,48
2023-09-19 00:00:00+00:00,138554,1
2023-09-19 00:30:00+00:00,137479,2
2023-09-19 01:00:00+00:00,133993,3
2023-09-19 01:30:00+00:00,133739,4
2023-09-19 02:00:00+00:00,134733,5
2023-09-19 02:30:00+00:00,134185,6
2023-09-19 03:00:00+00:00,134917,7
2023-09-19 03:30:00+00:00,133177,8
2023-09-19 04:00:00+00:00,133793,9
2023-09-19 04:30:00+00:00,134700,10
2023-09-19 05:00:00+00:00,135382,11
2023-09-19 05:30:00+00:00,144593,12
2023-09-19 06:00:00+00:00,156109,13
2023-09-19 06:30:00+00:00,163329,14
2023-09-19 07:00:00+00:00,171978,15
2023-09-19 07:30:00+00:00,173251,16
2023-09-19 08:00:00+00:00,176250,17
2023-09-19 08:30:00+00:00,176795,18
2023-09-19 09:00:00+00:00,177631,19
2023-09-19 09:30:00+00:00,177251,20
2023-09-19 10:00:00+00:00,174796,21
2023-09-19 10:30:00+00:00,174742,22
2023-09-19 11:00:00+00:00,175733,23
2023-09-19 11:30:00+00:00,174833,24
2023-09-19 12:00:00+00:00,172806,25
2023-09-19 12:30:00+00:00,171606,26
2023-09-19 13:00:00+00:00,171181,27
2023-09-19 13:30:00+00:00,172552,28
2023-09-19 14:00:00+00:00,171011,29
2023-09-19 14:30:00+00:00,173388,30
2023-09-19 15:00:00+00:00,176263,31
2023-09-19 15:30:00+00:00,178378,32
2023-09-19 16:00:00+00:00,181169,33
2023-09-19 16:30:00+00:00,184184,34
2023-09-19 17:00:00+00:00,182286,35
2023-09-19 17:30:00+00:00,181811,36
2023-09-19 18:00:00+00:00,182529,37
2023-09-19 18:30:00+00:00,181550,38
2023-09-19 19:00:00+00:00,174692,39
2023-09-19 19:30:00+00:00,167291,40
2023-09-19 20:00:00+00:00,159765,41
2023-09-19 20:30:00+00:00,152324,42
2023-09-19 21:00:00+00:00,149693,43
2023-09-19 21:30:00+00:00,144270,44
2023-09-19 22:00:00+00:00,130525,45
2023-09-19 22:30:00+00:00,127452,46
2023-09-19 23:00:00+00:00,126719,47
2023-09-19 23:30:00+00:00,124444,48
2023-09-20 00:00:00+00:00,123269,1
2023-09-20 00:30:00+00:00,123432,2
2023-09-20 01:00:00+00:00,124569,3
2023-09-20 01:30:00+00:00,122643,4
2023-09-20 02:00:00+00:00,122059,5
2023-09-20 02:30:00+00:00,123271,6
2023-09-20 03:00:00+00:00,126970,7
2023-09-20 03:30:00+00:00,129655,8
2023-09-20 04:00:00+00:00,134753,9
2023-09-20 04:30:00+00:00,137516,10
2023-09-20 05:00:00+00:00,144601,11
2023-09-20 05:30:00+00:00,152816,12
2023-09-20 06:00:00+00:00,152842,13
2023-09-20 06:30:00+00:00,157785,14
2023-09-20 07:00:00+00:00,167329,15
2023-09-20 07:30:00+00:00,169609,16
2023-09-20 08:00:00+00:00,171578,17
2023-09-20 08:30:00+00:00,172156,18
2023-09-20 09:00:00+00:00,175042,19
2023-09-20 09:30:00+00:00,170144,20
2023-09-20 10:00:00+00:00,170512,21
2023-09-20 10:30:00+00:00,169969,22
2023-09-20 11:00:00+00:00,172151,23
2023-09-20 11:30:00+00:00,171974,24
2023-09-20 12:00:00+00:00,172693,25
2023-09-20 12:30:00+00:00,173426,26
2023-09-20 13:00:00+00:00,176508,27
2023-09-20 13:30:00+00:00,176654,28
2023-09-20 14:00:00+00:00,176205,29
2023-09-20 14:30:00+00:00,177324,30
2023-09-20 15:00:00+00:00,182231,31
2023-09-20 15:30:00+00:00,185413,32
2023-09-20 16:00:00+00:00,188372,33
2023-09-20 16:30:00+00:00,191077,34
2023-09-20 17:00:00+00:00,193332,35
2023-09-20 17:30:00+00:00,193385,36
2023-09-20 18:00:00+00:00,193743,37
2023-09-20 18:30:00+00:00,193819,38
2023-09-20 19:00:00+00:00,188232,39
2023-09-20 19:30:00+00:00,182670,40
2023-09-20 20:00:00+00:00,174820,41
2023-09-20 20:30:00+00:00,164807,42
2023-09-20 21:00:00+00:00,157333,43
2023-09-20 21:30:00+00:00,148701,44
2023-09-20 22:00:00+00:00,139785,45
2023-09-20 22:30:00+00:00,134450,46
2023-09-20 23:00:00+00:00,132735,47
2023-09-20 23:30:00+00:00,130098,48
2023-09-21 00:00:00+00:00,129950,1
2023-09-21 00:30:00+00:00,128516,2
2023-09-21 01:00:00+00:00,129549,3
2023-09-21 01:30:00+00:00,128549,4
2023-09-21 02:00:00+00:00,124422,5
2023-09-21 02:30:00+00:00,120094,6
2023-09-21 03:00:00+00:00,119160,7
2023-09-21 03:30:00+00:00,120034,8
2023-09-21 04:00:00+00:00,126174,9
2023-09-21 04:30:00+00:00,131938,10
2023-09-21 05:00:00+00:00,143759,11
2023-09-21 05:30:00+00:00,156240,12
2023-09-21 06:00:00+00:00,173338,13
2023-09-21 06:30:00+00:00,178923,14
2023-09-21 07:00:00+00:00,177296,15
2023-09-21 07:30:00+00:00,175714,16
2023-09-21 08:00:00+00:00,172568,17
2023-09-21 08:30:00+00:00,170196,18
2023-09-21 09:00:00+00:00,163356,19
2023-09-21 09:30:00+00:00,161438,20
2023-09-21 10:00:00+00:00,157304,21
2023-09-21 10:30:00+00:00,157805,22
2023-09-21 11:00:00+00:00,160209,23
2023-09-21 11:30:00+00:00,164010,24
2023-09-21 12:00:00+00:00,165179,25
2023-09-21 12:30:00+00:00,165305,26
2023-09-21 13:00:00+00:00,167118,27
2023-09-21 13:30:00+00:00,168336,28
2023-09-21 14:00:00+00:00,165788,29
2023-09-21 14:30:00+00:00,169566,30
2023-09-21 15:00:00+00:00,178584,31
2023-09-21 15:30:00+00:00,184757,32
2023-09-21 16:00:00+00:00,189820,33
2023-09-21 16:30:00+00:00,195010,34
2023-09-21 17:00:00+00:00,195739,35
2023-09-21 17:30:00+00:00,197134,36
2023-09-21 18:00:00+00:00,199315,37
2023-09-21 18:30:00+00:00,197398,38
2023-09-21 19:00:00+00:00,195113,39
2023-09-21 19:30:00+00:00,189579,40
2023-09-21 20:00:00+00:00,180933,41
2023-09-21 20:30:00+00:00,174492,42
2023-09-21 21:00:00+00:00,163399,43
2023-09-21 21:30:00+00:00,155460,44
2023-09-21 22:00:00+00:00,145531,45
2023-09-21 22:30:00+00:00,137788,46
2023-09-21 23:00:00+00:00,131637,47
2023-09-21 23:30:00+00:00,128184,48
2023-09-22 00:00:00+00:00,21147,1
2023-09-23 00:00:00+00:00,126507,1
2023-09-23 00:30:00+00:00,125912,2
2023-09-23 01:00:00+00:00,129344,3
2023-09-23 01:30:00+00:00,126544,4
2023-09-23 02:00:00+00:00,125360,5
2023-09-23 02:30:00+00:00,123561,6
2023-09-23 03:00:00+00:00,122338,7
2023-09-23 03:30:00+00:00,123742,8
2023-09-23 04:00:00+00:00,124702,9
2023-09-23 04:30:00+00:00,126917,10
2023-09-23 05:00:00+00:00,132268,11
2023-09-23 05:30:00+00:00,136321,12
2023-09-23 06:00:00+00:00,139868,13
2023-09-23 06:30:00+00:00,145144,14
2023-09-23 07:00:00+00:00,151115,15
2023-09-23 07:30:00+00:00,149113,16
2023-09-23 08:00:00+00:00,148784,17
2023-09-23 08:30:00+00:00,145666,18
2023-09-23 09:00:00+00:00,141221,19
2023-09-23 09:30:00+00:00,137868,20
2023-09-23 10:00:00+00:00,134966,21
2023-09-23 10:30:00+00:00,134573,22
2023-09-23 11:00:00+00:00,134392,23
2023-09-23 11:30:00+00:00,134043,24
2023-09-23 12:00:00+00:00,133323,25
2023-09-23 12:30:00+00:00,132727,26
2023-09-23 13:00:00+00:00,132189,27
2023-09-23 13:30:00+00:00,132150,28
2023-09-23 14:00:00+00:00,133840,29
2023-09-23 14:30:00+00:00,136508,30
2023-09-23 15:00:00+00:00,142284,31
2023-09-23 15:30:00+00:00,148780,32
2023-09-23 16:00:00+00:00,158287,33
2023-09-23 16:30:00+00:00,165236,34
2023-09-23 17:00:00+00:00,166504,35
2023-09-23 17:30:00+00:00,170342,36
2023-09-23 18:00:00+00:00,172983,37
2023-09-23 18:30:00+00:00,174564,38
2023-09-23 19:00:00+00:00,174117,39
2023-09-23 19:30:00+00:00,168392,40
2023-09-23 20:00:00+00:00,167364,41
2023-09-23 20:30:00+00:00,162174,42
2023-09-23 21:00:00+00:00,154015,43
2023-09-23 21:30:00+00:00,148314,44
2023-09-23 22:00:00+00:00,136478,45
2023-09-23 22:30:00+00:00,129396,46
2023-09-23 23:00:00+00:00,132761,47
2023-09-23 23:30:00+00:00,133126,48
2023-09-24 00:00:00+00:00,134887,1
2023-09-24 00:30:00+00:00,134229,2
2023-09-24 01:00:00+00:00,135525,3
2023-09-24 01:30:00+00:00,135601,4
2023-09-24 02:00:00+00:00,133164,5
2023-09-24 02:30:00+00:00,130579,6
2023-09-24 03:00:00+00:00,129948,7
2023-09-24 03:30:00+00:00,130177,8
2023-09-24 04:00:00+00:00,130348,9
2023-09-24 04:30:00+00:00,129231,10
2023-09-24 05:00:00+00:00,131499,11
2023-09-24 05:30:00+00:00,133454,12
2023-09-24 06:00:00+00:00,131909,13
2023-09-24 06:30:00+00:00,135081,14
2023-09-24 07:00:00+00:00,136524,15
2023-09-24 07:30:00+00:00,140726,16
2023-09-24 08:00:00+00:00,143696,17
2023-09-24 08:30:00+00:00,148171,18
2023-09-24 09:00:00+00:00,151458,19
2023-09-24 09:30:00+00:00,154687,20
2023-09-24 10:00:00+00:00,153783,21
2023-09-24 10:30:00+00:00,156791,22
2023-09-24 11:00:00+00:00,160525,23
2023-09-24 11:30:00+00:00,160692,24
2023-09-24 12:00:00+00:00,155372,25
2023-09-24 12:30:00+00:00,153532,26
2023-09-24 13:00:00+00:00,152753,27
2023-09-24 13:30:00+00:00,153253,28
2023-09-24 14:00:00+00:00,153841,29
2023-09-24 14:30:00+00:00,153534,30
2023-09-24 15:00:00+00:00,156878,31
2023-09-24 15:30:00+00:00,159906,32
2023-09-24 16:00:00+00:00,166236,33
2023-09-24 16:30:00+00:00,166693,34
2023-09-24 17:00:00+00:00,164209,35
2023-09-24 17:30:00+00:00,164171,36
2023-09-24 18:00:00+00:00,165617,37
2023-09-24 18:30:00+00:00,165825,38
2023-09-24 19:00:00+00:00,160801,39
2023-09-24 19:30:00+00:00,155408,40
2023-09-24 20:00:00+00:00,155544,41
2023-09-24 20:30:00+00:00,151943,42
2023-09-24 21:00:00+00:00,151884,43
2023-09-24 21:30:00+00:00,149028,44
2023-09-24 22:00:00+00:00,145807,45
2023-09-24 22:30:00+00:00,143085,46
2023-09-24 23:00:00+00:00,139003,47
2023-09-24 23:30:00+00:00,140427,48
2023-09-25 00:00:00+00:00,139331,1
2023-09-25 00:30:00+00:00,138781,2
2023-09-25 01:00:00+00:00,137889,3
2023-09-25 01:30:00+00:00,137544,4
2023-09-25 02:00:00+00:00,135737,5
2023-09-25 02:30:00+00:00,135016,6
2023-09-25 03:00:00+00:00,135199,7
2023-09-25 03:30:00+00:00,134993,8
2023-09-25 04:00:00+00:00,138625,9
2023-09-25 04:30:00+00:00,143098,10
2023-09-25 05:00:00+00:00,146155,11
2023-09-25 05:30:00+00:00,156361,12
2023-09-25 06:00:00+00:00,154364,13
2023-09-25 06:30:00+00:00,156817,14
2023-09-25 07:00:00+00:00,158786,15
2023-09-25 07:30:00+00:00,156743,16
2023-09-25 08:00:00+00:00,157205,17
2023-09-25 08:30:00+00:00,155072,18
2023-09-25 09:00:00+00:00,149675,19
2023-09-25 09:30:00+00:00,147706,20
2023-09-25 10:00:00+00:00,144701,21
2023-09-25 10:30:00+00:00,143288,22
2023-09-25 11:00:00+00:00,140847,23
2023-09-25 11:30:00+00:00,139569,24
2023-09-25 12:00:00+00:00,138328,25
2023-09-25 12:30:00+00:00,137441,26
2023-09-25 13:00:00+00:00,136695,27
2023-09-25 13:30:00+00:00,139762,28
2023-09-25 14:00:00+00:00,146339,29
2023-09-25 14:30:00+00:00,155931,30
2023-09-25 15:00:00+00:00,168350,31
2023-09-25 15:30:00+00:00,179140,32
2023-09-25 16:00:00+00:00,188999,33
2023-09-25 16:30:00+00:00,195731,34
2023-09-25 17:00:00+00:00,197748,35
2023-09-25 17:30:00+00:00,201320,36
2023-09-25 18:00:00+00:00,201696,37
2023-09-25 18:30:00+00:00,201683,38
2023-09-25 19:00:00+00:00,196156,39
2023-09-25 19:30:00+00:00,191638,40
2023-09-25 20:00:00+00:00,189294,41
2023-09-25 20:30:00+00:00,182464,42
2023-09-25 21:00:00+00:00,176381,43
2023-09-25 21:30:00+00:00,167120,44
2023-09-25 22:00:00+00:00,150235,45
2023-09-25 22:30:00+00:00,143305,46
2023-09-25 23:00:00+00:00,141172,47
2023-09-25 23:30:00+00:00,138258,48
2023-09-26 00:00:00+00:00,135386,1
2023-09-26 00:30:00+00:00,134777,2
2023-09-26 01:00:00+00:00,135732,3
2023-09-26 01:30:00+00:00,135305,4
2023-09-26 02:00:00+00:00,136153,5
2023-09-26 02:30:00+00:00,135784,6
2023-09-26 03:00:00+00:00,135778,7
2023-09-26 03:30:00+00:00,135964,8
2023-09-26 04:00:00+00:00,143752,9
2023-09-26 04:30:00+00:00,148497,10
2023-09-26 05:00:00+00:00,155372,11
2023-09-26 05:30:00+00:00,162998,12
2023-09-26 06:00:00+00:00,167790,13
2023-09-26 06:30:00+00:00,173783,14
2023-09-26 07:00:00+00:00,179079,15
2023-09-26 07:30:00+00:00,180349,16
2023-09-26 08:00:00+00:00,181026,17
2023-09-26 08:30:00+00:00,179255,18
2023-09-26 09:00:00+00:00,177269,19
2023-09-26 09:30:00+00:00,174480,20
2023-09-26 10:00:00+00:00,174931,21
2023-09-26 10:30:00+00:00,171483,22
2023-09-26 11:00:00+00:00,169845,23
2023-09-26 11:30:00+00:00,164338,24
2023-09-26 12:00:00+00:00,162610,25
2023-09-26 12:30:00+00:00,159382,26
2023-09-26 13:00:00+00:00,166732,27
2023-09-26 13:30:00+00:00,168364,28
2023-09-26 14:00:00+00:00,168837,29
2023-09-26 14:30:00+00:00,170764,30
2023-09-26 15:00:00+00:00,175680,31
2023-09-26 15:30:00+00:00,183669,32
2023-09-26 16:00:00+00:00,193156,33
2023-09-26 16:30:00+00:00,201159,34
2023-09-26 17:00:00+00:00,208737,35
2023-09-26 17:30:00+00:00,213051,36
2023-09-26 18:00:00+00:00,211427,37
2023-09-26 18:30:00+00:00,209536,38
2023-09-26 19:00:00+00:00,198667,39
2023-09-26 19:30:00+00:00,192373,40
2023-09-26 20:00:00+00:00,190278,41
2023-09-26 20:30:00+00:00,183523,42
2023-09-26 21:00:00+00:00,175490,43
2023-09-26 21:30:00+00:00,166724,44
2023-09-26 22:00:00+00:00,159099,45
2023-09-26 22:30:00+00:00,153273,46
2023-09-26 23:00:00+00:00,148120,47
2023-09-26 23:30:00+00:00,144055,48
2023-09-27 00:00:00+00:00,139811,1
2023-09-27 00:30:00+00:00,137377,2
2023-09-27 01:00:00+00:00,135197,3
2023-09-27 01:30:00+00:00,132969,4
2023-09-27 02:00:00+00:00,131365,5
2023-09-27 02:30:00+00:00,128299,6
2023-09-27 03:00:00+00:00,128071,7
2023-09-27 03:30:00+00:00,128658,8
2023-09-27 04:00:00+00:00,138339,9
2023-09-27 04:30:00+00:00,144355,10
2023-09-27 05:00:00+00:00,149161,11
2023-09-27 05:30:00+00:00,159509,12
2023-09-27 06:00:00+00:00,170401,13
2023-09-27 06:30:00+00:00,176156,14
2023-09-27 07:00:00+00:00,179525,15
2023-09-27 07:30:00+00:00,179867,16
2023-09-27 08:00:00+00:00,182222,17
2023-09-27 08:30:00+00:00,180679,18
2023-09-27 09:00:00+00:00,174514,19
2023-09-27 09:30:00+00:00,175688,20
2023-09-27 10:00:00+00:00,175732,21
2023-09-27 10:30:00+00:00,174162,22
2023-09-27 11:00:00+00:00,173511,23
2023-09-27 11:30:00+00:00,174481,24
2023-09-27 12:00:00+00:00,173685,25
2023-09-27 12:30:00+00:00,175081,26
2023-09-27 13:00:00+00:00,176815,27
2023-09-27 13:30:00+00:00,178770,28
2023-09-27 14:00:00+00:00,178589,29
2023-09-27 14:30:00+00:00,178503,30
2023-09-27 15:00:00+00:00,185166,31
2023-09-27 15:30:00+00:00,186424,32
2023-09-27 16:00:00+00:00,193267,33
2023-09-27 16:30:00+00:00,195053,34
2023-09-27 17:00:00+00:00,199933,35
2023-09-27 17:30:00+00:00,203179,36
2023-09-27 18:00:00+00:00,204941,37
2023-09-27 18:30:00+00:00,201927,38
2023-09-27 19:00:00+00:00,186182,39
2023-09-27 19:30:00+00:00,178389,40
2023-09-27 20:00:00+00:00,170899,41
2023-09-27 20:30:00+00:00,162101,42
2023-09-27 21:00:00+00:00,161930,43
2023-09-27 21:30:00+00:00,156838,44
2023-09-27 22:00:00+00:00,149515,45
2023-09-27 22:30:00+00:00,147790,46
2023-09-27 23:00:00+00:00,144249,47
2023-09-27 23:30:00+00:00,141344,48
2023-09-28 00:00:00+00:00,136398,1
2023-09-28 00:30:00+00:00,132353,2
2023-09-28 01:00:00+00:00,132796,3
2023-09-28 01:30:00+00:00,130802,4
2023-09-28 02:00:00+00:00,129140,5
2023-09-28 02:30:00+00:00,129891,6
2023-09-28 03:00:00+00:00,131251,7
2023-09-28 03:30:00+00:00,135857,8
2023-09-28 04:00:00+00:00,141339,9
2023-09-28 04:30:00+00:00,143362,10
2023-09-28 05:00:00+00:00,151657,11
2023-09-28 05:30:00+00:00,160811,12
2023-09-28 06:00:00+00:00,165469,13
2023-09-28 06:30:00+00:00,170523,14
2023-09-28 07:00:00+00:00,173317,15
2023-09-28 07:30:00+00:00,174449,16
2023-09-28 08:00:00+00:00,178007,17
2023-09-28 08:30:00+00:00,176291,18
2023-09-28 09:00:00+00:00,174909,19
2023-09-28 09:30:00+00:00,94407,20
2023-09-28 10:00:00+00:00,12095,21
2023-09-28 10:30:00+00:00,11778,22
2023-09-28 11:00:00+00:00,11624,23
2023-09-28 11:30:00+00:00,11707,24
2023-09-28 12:00:00+00:00,140279,25
2023-09-28 12:30:00+00:00,167758,26
2023-09-28 13:00:00+00:00,166245,27
2023-09-28 13:30:00+00:00,164791,28
2023-09-28 14:00:00+00:00,170476,29
2023-09-28 14:30:00+00:00,175661,30
2023-09-28 15:00:00+00:00,184737,31
2023-09-28 15:30:00+00:00,193418,32
2023-09-28 16:00:00+00:00,203987,33
2023-09-28 16:30:00+00:00,206832,34
2023-09-28 17:00:00+00:00,201683,35
2023-09-28 17:30:00+00:00,202448,36
2023-09-28 18:00:00+00:00,209514,37
2023-09-28 18:30:00+00:00,204536,38
2023-09-28 19:00:00+00:00,197546,39
2023-09-28 19:30:00+00:00,193021,40
2023-09-28 20:00:00+00:00,191369,41
2023-09-28 20:30:00+00:00,182735,42
2023-09-28 21:00:00+00:00,168094,43
2023-09-28 21:30:00+00:00,155641,44
2023-09-28 22:00:00+00:00,142213,45
2023-09-28 22:30:00+00:00,136670,46
2023-09-28 23:00:00+00:00,133593,47
2023-09-28 23:30:00+00:00,131991,48
2023-09-29 00:00:00+00:00,21961,1
2023-09-30 00:00:00+00:00,128591,1
2023-09-30 00:30:00+00:00,128235,2
2023-09-30 01:00:00+00:00,126621,3
2023-09-30 01:30:00+00:00,125515,4
2023-09-30 02:00:00+00:00,122575,5
2023-09-30 02:30:00+00:00,121795,6
2023-09-30 03:00:00+00:00,120727,7
2023-09-30 03:30:00+00:00,118559,8
2023-09-30 04:00:00+00:00,117013,9
2023-09-30 04:30:00+00:00,120856,10
2023-09-30 05:00:00+00:00,126286,11
2023-09-30 05:30:00+00:00,130387,12
2023-09-30 06:00:00+00:00,134612,13
2023-09-30 06:30:00+00:00,138751,14
2023-09-30 07:00:00+00:00,145527,15
2023-09-30 07:30:00+00:00,146839,16
2023-09-30 08:00:00+00:00,147385,17
2023-09-30 08:30:00+00:00,146978,18
2023-09-30 09:00:00+00:00,145121,19
2023-09-30 09:30:00+00:00,144311,20
2023-09-30 10:00:00+00:00,144222,21
2023-09-30 10:30:00+00:00,143647,22
2023-09-30 11:00:00+00:00,144127,23
2023-09-30 11:30:00+00:00,143930,24
2023-09-30 12:00:00+00:00,143966,25
2023-09-30 12:30:00+00:00,145500,26
2023-09-30 13:00:00+00:00,146088,27
2023-09-30 13:30:00+00:00,146675,28
2023-09-30 14:00:00+00:00,147335,29
2023-09-30 14:30:00+00:00,149156,30
2023-09-30 15:00:00+00:00,154894,31
2023-09-30 15:30:00+00:00,161204,32
2023-09-30 16:00:00+00:00,168710,33
2023-09-30 16:30:00+00:00,172677,34
2023-09-30 17:00:00+00:00,176019,35
2023-09-30 17:30:00+00:00,176492,36
2023-09-30 18:00:00+00:00,176185,37
2023-09-30 18:30:00+00:00,174281,38
2023-09-30 19:00:00+00:00,172716,39
2023-09-30 19:30:00+00:00,169290,40
2023-09-30 20:00:00+00:00,168043,41
2023-09-30 20:30:00+00:00,162379,42
2023-09-30 21:00:00+00:00,156462,43
2023-09-30 21:30:00+00:00,148537,44
2023-09-30 22:00:00+00:00,131660,45
2023-09-30 22:30:00+00:00,129593,46
2023-09-30 23:00:00+00:00,132920,47
2023-09-30 23:30:00+00:00,133059,48
2023-10-01 00:00:00+00:00,130570,1
2023-10-01 00:30:00+00:00,109409,2
2023-10-01 01:00:00+00:00,129075,3
2023-10-01 01:30:00+00:00,128625,4
2023-10-01 02:00:00+00:00,124726,5
2023-10-01 02:30:00+00:00,123262,6
2023-10-01 03:00:00+00:00,124902,7
2023-10-01 03:30:00+00:00,125222,8
2023-10-01 04:00:00+00:00,127812,9
2023-10-01 04:30:00+00:00,129682,10
2023-10-01 05:00:00+00:00,129902,11
2023-10-01 05:30:00+00:00,133147,12
2023-10-01 06:00:00+00:00,138730,13
2023-10-01 06:30:00+00:00,140714,14
2023-10-01 07:00:00+00:00,137800,15
2023-10-01 07:30:00+00:00,142146,16
2023-10-01 08:00:00+00:00,151989,17
2023-10-01 08:30:00+00:00,154525,18
2023-10-01 09:00:00+00:00,158484,19
2023-10-01 09:30:00+00:00,159605,20
2023-10-01 10:00:00+00:00,160008,21
2023-10-01 10:30:00+00:00,158804,22
2023-10-01 11:00:00+00:00,159965,23
2023-10-01 11:30:00+00:00,161092,24
2023-10-01 12:00:00+00:00,159176,25
2023-10-01 12:30:00+00:00,157762,26
2023-10-01 13:00:00+00:00,155597,27
2023-10-01 13:30:00+00:00,158887,28
2023-10-01 14:00:00+00:00,162467,29
2023-10-01 14:30:00+00:00,166344,30
2023-10-01 15:00:00+00:00,170395,31
2023-10-01 15:30:00+00:00,178500,32
2023-10-01 16:00:00+00:00,183780,33
2023-10-01 16:30:00+00:00,187588,34
2023-10-01 17:00:00+00:00,189499,35
2023-10-01 17:30:00+00:00,190493,36
2023-10-01 18:00:00+00:00,189602,37
2023-10-01 18:30:00+00:00,186468,38
2023-10-01 19:00:00+00:00,179544,39
2023-10-01 19:30:00+00:00,173300,40
2023-10-01 20:00:00+00:00,168288,41
2023-10-01 20:30:00+00:00,161759,42
2023-10-01 21:00:00+00:00,157159,43
2023-10-01 21:30:00+00:00,150157,44
2023-10-01 22:00:00+00:00,144016,45
2023-10-01 22:30:00+00:00,137228,46
2023-10-01 23:00:00+00:00,132657,47
2023-10-01 23:30:00+00:00,131107,48
2023-10-02 00:00:00+00:00,130580,1
2023-10-02 00:30:00+00:00,129670,2
2023-10-02 01:00:00+00:00,127431,3
2023-10-02 01:30:00+00:00,124859,4
2023-10-02 02:00:00+00:00,124717,5
2023-10-02 02:30:00+00:00,125648,6
2023-10-02 03:00:00+00:00,128801,7
2023-10-02 03:30:00+00:00,129694,8
2023-10-02 04:00:00+00:00,132498,9
2023-10-02 04:30:00+00:00,139299,10
2023-10-02 05:00:00+00:00,148615,11
2023-10-02 05:30:00+00:00,159407,12
2023-10-02 06:00:00+00:00,169731,13
2023-10-02 06:30:00+00:00,175466,14
2023-10-02 07:00:00+00:00,182743,15
2023-10-02 07:30:00+00:00,185278,16
2023-10-02 08:00:00+00:00,189256,17
2023-10-02 08:30:00+00:00,188048,18
2023-10-02 09:00:00+00:00,187278,19
2023-10-02 09:30:00+00:00,187712,20
2023-10-02 10:00:00+00:00,185884,21
2023-10-02 10:30:00+00:00,186106,22
2023-10-02 11:00:00+00:00,185450,23
2023-10-02 11:30:00+00:00,187721,24
2023-10-02 12:00:00+00:00,185799,25
